idLycee;login;password;nom;prenom;naissance;note1;note2
124;hoarauantoinette;m_SK1huz%r0O;Tessier;Dominique;2002;15.134;18.663
124;umartins;uWz@VVqc%Z!5;Descamps;daisy;2002;4.652;8.592
124;michel53;^gp4dQRs9!_d;Durand;Thierry;2001;19.585;17.971
124;noel95;$1d*ED^L)nHN;Hamon;Maryse;2002;2.104;5.838
124;vaillantjean;GLy0_IUfUf%F;Parent;William;2002;14.606;9.551
124;gaillardmanon;33Q(eXna)$3i;Couturier;Margaux;2002;6.993;14.514
124;lombardelise;BN63dI+8((tX;Boulanger;Laetitia;2002;13.891;5.424
124;paul33;^7%savLkY7Xm;Texier;Maryse;2002;11.115;10.582
124;yvesmaillet;#C0DW#CwxsNv;Pons;Michel;2002;16.705;12.241
124;ewagner;+5XurpE5)stW;Lemonnier;Claudine;2002;8.1;4.403
124;colette39;j%1FH7llfMJp;Carre;Andrée;2003;2.754;5.632
124;dominiquevasseur;+UTlAjwW73h_;Guyon;Adélaïde;2002;16.652;19.207
124;daisy43;EfuwIgb9%yw6;Didier;Xavier;2003;18.424;16.386
124;david54;Ey0z^2MO@wS*;Fouquet;Louise;2002;6.829;19.437
124;andreramos;)zmS_vqQab92;Bonneau;Aimée;2002;8.663;18.991
124;xpetit;!eIyvmF6s9Uf;Giraud;Benjamin;2002;14.05;6.09
124;manonadam;H1Nkj+fy)3*p;Guillot;Josette;2002;5.086;13.514
124;maryse08;4mW@t*Wzwz7O;Letellier;Céline;2002;17.356;4.361
124;etiennegoncalves;KRJbL9*y+9kz;Grenier;Mathilde;2002;13.069;6.46
124;josephtorres;x4cziOrk#keN;Pichon;Thérèse;2002;4.969;18.295
124;sebastien67;@Wywq(xsM4ZF;Renard;Anouk;2002;11.204;15.268
124;chevalieralfred;#BG1(tfo18HK;Cordier;Margaret;2002;4.282;16.25
124;lboutin;mE5I9l8oZ(dt;Riou;Marianne;2003;10.692;7.247
124;dupuyclaudine;mcBz)td*@c46;Laporte;Marie;2002;4.522;6.715
124;danielcolette;6JJ#oqt5jeqZ;Becker;Geneviève;2002;2.003;15.754
124;audreysauvage;2+3QNwOt)O)2;Rodrigues;Véronique;2002;12.759;4.144
124;maggie22;oUo2L2Q3$_EV;Lecoq;Christiane;2002;13.684;5.419
124;olivie50;gY8$eRh2Y!@_;Dupre;Nathalie;2002;6.815;12.402
124;adrienne27;xh3IC1blr!0!;Nicolas;Richard;2002;18.628;16.633
124;julie96;#KC9^Vzbz^(G;Merle;Maurice;2002;12.118;8.931
124;nmaillet;a(*0&4Vi0s*W;Colin;Théophile;2002;14.214;12.257
124;alexandria81;*ptMee(c92Q1;Bigot;Denis;2002;8.158;13.183
124;aurore13;81kH%9pa)&a!;Nguyen;Benoît;2002;14.741;4.98
124;ilebon;ioRq#EatJ@(1;Pineau;Georges;2002;3.43;6.411
124;clairerocher;(IEI6A34z2Rz;Paris;Susan;2002;3.97;5.742
124;qguerin;%%9REenDEY80;Maurice;Margaud;2002;4.186;7.203
124;ferreirasabine;)47rtA+tlhC0;Clement;Matthieu;2002;5.192;17.589
124;thibault28;)^fckAGedmS3;Simon;Agathe;2003;9.407;12.93
124;dvoisin;igX7QIeFE_Tb;Lacombe;Odette;2002;19.042;5.859
124;vidallaure;yl3p1MTc((XC;De Sousa;Caroline;2002;18.899;16.088
124;vpineau;*(Vudm*i%7z!;Cohen;Isaac;2002;8.887;14.098
124;fjacob;m7NFtbDe@99j;Reynaud;Andrée;2002;11.889;12.944
124;umace;A00T9AEE*pNI;Blondel;Michelle;2002;13.756;19.61
124;danielle11;&t+gpLMqV2W&;Ribeiro;Corinne;2002;6.571;4.784
124;reneeschmitt;i!x6frDiA39F;Dufour;Suzanne;2002;16.799;6.313
124;duhamelalex;ago3KSpy1m*e;Ollivier;Michelle;2002;5.101;3.123
124;ufleury;Bn6&0Jh8G0JP;Nguyen;Martin;2002;5.08;14.323
124;wbesnard;%t68pQ37#8Hb;Parent;Marianne;2002;7.814;8.934
124;michelemeyer;RIUZDKpYk6^3;Seguin;Nathalie;2002;11.329;8.876
124;corinne04;JiQc685wcu0$;Moreno;Lorraine;2002;7.573;14.675
124;eugenemuller;E1Wh0O0thn_4;Paris;Louis;2002;16.572;17.657
124;candre;DEJlTYt+R_7C;Martinez;Marthe;2003;18.375;10.033
124;christelle28;j)6EDv_rGl@B;Lopes;Éléonore;2002;3.998;12.619
124;alixetienne;zHn5LFop_1E6;Meyer;Geneviève;2002;16.451;13.441
124;victor49;!E6RMxevv*+^;Leger;Joséphine;2002;13.708;8.926
124;gilletnicolas;eRR)udL99tbC;Simon;Noël;2001;15.963;2.491
124;virginie86;i28j@yPq!47z;Caron;Guy;2002;18.47;19.037
124;michelle37;#3IAe&Pm!u%(;Chauveau;Bernadette;2001;8.84;17.513
124;kbodin;(Wd8SiXt^0hD;Begue;Maryse;2002;4.491;6.434
124;colasjacqueline;&p5mq0Xx!)Hm;Gay;Anaïs;2001;9.302;10.794
