idLycee;login;password;nom;prenom;naissance;note1;note2
24;gilles49;!jBiPj7dB81n;Lopes;Anne;2002;11.215;9.071
24;deniselopes;!#jWWOFgg3KL;Pasquier;Roland;2002;17.145;15.668
24;nathalie92;v9RP5H@U+))a;Devaux;Pierre;2002;13.356;4.689
24;upons;_U^T1V+fm2tg;Gerard;Stéphanie;2003;18.163;13.019
24;edouard94;O_4NRamig_V5;Delattre;Sébastien;2002;12.654;2.05
24;icarpentier;2LJ3ojBm@Iqi;Regnier;Vincent;2001;2.329;8.793
24;christophegaudin;(YKqfczfr6+9;Poirier;Laetitia;2002;2.022;16.667
24;sruiz;#xtD%zDx*8wM;Maury;Marguerite;2002;17.734;17.787
24;rogerribeiro;ZD1J5Dec!zo+;Gaudin;Dominique;2002;2.071;4.318
24;parenthonore;jcn0MsvW)P9N;Pasquier;Alexandre;2002;2.881;7.554
24;suzannegrondin;_*37@IJanL6K;Martineau;Lucie;2002;16.909;2.03
24;fchauvin;*Rt30Dr4wU!Q;Fournier;Michèle;2000;3.81;11.672
24;pierrebriand;&cIUgjwpjD2p;Morin;Denis;2002;3.167;12.349
24;edouard26;i5BVAHou+pof;Blot;Denise;2002;14.363;14.954
24;croussel;3_5Qo$qR$%Tl;Berthelot;André;2002;17.226;15.479
24;bousquetnicole;Q(Av$7Sdk8m!;Allain;René;2002;10.155;6.393
24;suzanneda-silva;#DA)^mne6XgO;Martin;Laurence;2001;6.674;7.017
24;ipottier;rh9Z4NukQc%#;Raynaud;Henri;2002;7.66;17.766
24;celinegros;cec998Sd#!YF;Peron;Céline;2002;10.561;3.514
24;sophie75;*Wq)8NkpR22S;Fabre;Denis;2003;19.935;12.173
24;fmaury;+g(aVMmPU2yn;Gilbert;Alice;2002;3.251;13.874
24;tmarin;C@1@GRnzz#lM;Guillon;Nicolas;2002;14.951;14.219
24;lucy43;15@xZbv*)*!$;Benard;Élisabeth;2002;16.164;7.091
24;perrotandre;*7WdOov$^fnM;Berger;Alphonse;2002;11.341;6.339
24;robert89;G!h79NsUneGD;Rousset;Renée;2002;15.384;6.964
24;eliselambert;+0@%eez!rfB2;Lesage;Clémence;2003;16.716;19.249
24;clairelegros;D_0D#E*R@zL(;Lucas;Sylvie;2002;17.516;4.792
24;zbarre;y&wZEjiWDE4M;Delattre;Denis;2002;3.558;2.561
24;uantoine;@nK3Pv4QT_K8;Louis;Odette;2003;19.435;16.903
24;dominiquerocher;4Xp6D+n1QD&X;Weber;Zacharie;2002;14.353;19.564
24;valentinerodriguez;4mOH0&Dh+H36;Parent;Patricia;2002;13.517;2.994
24;thibautdeschamps;1&Poq7Qv9K1G;Evrard;Audrey;2002;16.868;12.864
24;clanglois;$7TR^U@4vZ^I;Cohen;Victoire;2002;11.49;5.825
24;mathilde39;1*goHyfyJn2p;Robert;Denise;2002;6.0;10.59
24;frederiqueblot;B3RZp@42wkC*;Vidal;Victoire;2002;18.046;17.063
24;simone58;!7TQ0i6tluRf;De Oliveira;Amélie;2002;17.134;4.316
24;louisrolland;!1$p6uwH&c)V;Renault;Julien;2002;2.443;10.105
24;lebrunisaac;7V&OI5gC%3Rd;Michel;Éléonore;2003;5.081;2.943
24;ddurand;^g&4Vcmsu_%n;Gregoire;Charles;2002;10.223;15.734
24;eliselacroix;+8ZjPsH+)F+N;Delaunay;Daniel;2002;13.061;12.562
24;fournieremmanuel;F65VLZc2p(9H;Delattre;Nath;2002;8.056;16.244
24;colettedupont;%e88U2Vye#K@;Adam;Guy;2002;2.468;3.182
24;alainde-sousa;^DJTfO&n^(3f;Paul;Bernard;2002;14.733;3.516
24;alfredroger;Wqe*MD1iIpL1;Dos Santos;Capucine;2002;9.523;3.513
24;bourgeoisroger;7TTzj6Tyj)mV;Collet;Amélie;2002;17.238;6.294
24;jlebreton;^0A^Aty_!8Km;Marion;Lucas;2002;19.766;11.015
24;julie62;xU%OgLlf#L95;Klein;Anaïs;2002;11.536;5.367
24;ilevy;k_DoXql*^+K8;Devaux;Juliette;2002;9.018;10.839
24;maurice07;Sq2qS2CDx#2F;Cohen;Madeleine;2002;3.177;17.777
24;petitluc;8%5ElGdF#wZ+;Cohen;Simone;2003;11.988;7.101
24;paulettemoreau;+4x(MIOtY!02;Diallo;Antoinette;2002;6.941;18.116
24;brigittebourgeois;_(_%mjrXGZ3_;Leclercq;Margaret;2001;6.255;6.651
24;descampsisabelle;D_C7EBbZVALj;Berthelot;Susan;2002;14.099;18.192
24;blebon;$y1+7+KyzD80;Mace;Robert;2002;4.989;8.588
24;ferrandpatricia;!@$gnQy*c8A$;Delmas;Pierre;2001;12.242;18.929
24;guillaumemichel;ST^HUqh@2M)8;Mary;Odette;2002;9.884;10.605
24;adamroger;y9)W+ytBrl8);Gilles;Théophile;2002;5.635;16.699
24;mgirard;*4E!XLaheuc5;Devaux;Clémence;2002;18.123;2.726
24;petitrobert;n&7XiJSyHpPN;Bigot;Louise;2002;8.881;4.998
24;olivieevrard;+1ET^%Kpmwar;Neveu;Françoise;2002;6.595;5.637
