idLycee;login;password;nom;prenom;naissance;note1;note2
100;faivreemilie;)CM7bJWJ05rx;Barre;Michelle;2002;16.936;7.022
100;madeleine77;Q25UwdWZ&(Mr;Deschamps;Marianne;2002;4.728;9.277
100;alex34;f_R#a8piTT^o;Blanchard;Camille;2002;9.615;16.418
100;diazroger;z31S!CnMWq%c;Normand;Zacharie;2002;9.866;10.47
100;alphonsedeschamps;)H25hpSDS$V7;Perret;Andrée;2003;13.586;14.056
100;julienjacqueline;tn7Fw^Kfv!*M;Lecomte;Anne;2002;18.139;16.064
100;lbesson;@_S$A51%Wa0E;Morin;Agnès;2002;3.226;18.726
100;gmeunier;&TAR8OQx1kiL;Julien;Josette;2002;4.413;12.133
100;qmichel;(84bc1Y*arTR;Schneider;Michelle;2002;8.174;16.889
100;iguerin;Sql3CxvSS!EN;Roy;Lucie;2002;9.925;13.761
100;lleclercq;yre6Huol#$HS;Collin;Pénélope;2001;16.787;15.429
100;josephcapucine;TYM!w)oh9Bjx;Barbier;Michel;2002;15.865;5.51
100;mathieutherese;n+8TXSYb1+26;Perret;Catherine;2002;17.048;16.958
100;francoisclaude;%DrWvG(^&J1R;Rousset;Zacharie;2002;11.752;8.842
100;maryse47;@3^n8uPq1%Yf;Pages;Dorothée;2002;18.855;19.812
100;costeclaudine;#6JReT07vS1f;Klein;Daniel;2002;7.449;14.441
100;lerouxnicole;$9oo%#&vy0Yp;Diallo;Patricia;2002;5.383;13.621
100;richard34;_5NTnLooq2Rt;Imbert;Henri;2003;19.157;10.823
100;samsonlucy;_B3VtCvc5#y!;Teixeira;Noël;2002;8.102;6.0
100;lrey;#7@1SAh3G1YY;Pelletier;Eugène;2002;5.183;8.867
100;xbesson;*5__6TcjXSRd;Delannoy;Élodie;2003;16.899;13.369
100;aimee07;+*!NWKss3eS0;Bonnin;Josette;2002;8.018;19.083
100;jeanhonore;e6Tw2QptA@8n;Deschamps;Maryse;2002;18.353;15.378
100;dorothee97;vLvP3dL#!m0R;Joly;Christophe;2002;18.774;14.774
100;parentgeorges;%Q2F&3wx*cIS;Samson;Philippine;2002;11.237;13.806
100;perretrene;AJVU*Y#xh7+1;Pichon;Émile;2002;13.984;9.925
100;wrichard;WheBHBn+U&1p;Marie;Tristan;2003;5.705;9.195
100;hpoulain;wbKiIq%o*8pI;Leroux;Adrien;2002;9.237;3.005
100;odette71;*!zv_HLf4@x0;Fernandes;Emmanuelle;2002;18.322;19.72
100;giraudmargaux;zHLkFIAb+9x(;Bourgeois;Grégoire;2002;5.846;2.337
100;roger04;&srVADXnbk3(;Marie;Margaret;2002;17.996;10.66
100;mathieumaggie;*W^A8HRzTG+8;Martel;Franck;2002;5.313;12.019
100;duvalroland;(8c2M7Kawf*^;Berthelot;Olivier;2002;12.933;10.05
100;helene30;%YDrh9kq9KKM;Roux;Renée;2002;2.023;14.829
100;traoreanastasie;Mu4epmIO+wEU;Gonzalez;Sébastien;2002;7.905;4.711
100;vlaporte;d4DZVL3a^b)A;Raynaud;Patrick;2002;16.628;9.707
100;diane85;l@8kU!n^f$3D;Laurent;Marguerite;2002;6.135;12.724
100;bdelmas;m5iWsLyJ%GOW;Letellier;François;2002;7.527;5.087
100;benoitolivie;&!32Iczq(J12;Perrin;Caroline;2002;10.014;13.457
100;veroniquemaillet;rO!OThw_&3fS;Guillet;Nathalie;2002;6.246;3.924
100;mguillou;#3JtjNi$V38s;Nguyen;Alexandrie;2002;4.118;15.739
100;ileconte;gg^414I!c$!f;Bertin;Théophile;2002;8.808;10.986
100;juliette22;*1tzXhcd$WcZ;Daniel;Arthur;2002;19.927;6.596
100;galletmichel;J%9vNLsOr$s4;Chauvin;Virginie;2002;6.375;9.18
100;marcelleguillot;lp1GbX^y#_7t;Marchal;Antoinette;2002;11.412;6.538
100;patrickpayet;#X4Vfj1T!GHM;Denis;Raymond;2001;7.687;5.165
100;llebrun;!(KEvyUke0Rm;Guillet;Maggie;2002;2.745;11.022
100;lenoirroger;7%k6B@Fu(482;Aubry;Thierry;2002;13.418;17.443
100;jparis;4+C2Ebg74q!T;Bonnet;Gabrielle;2002;5.482;14.05
100;jacquotmarie;0x!8I1RgNJ%(;Besson;Victoire;2002;15.031;17.689
100;audrey81;$9JosTu$5QN3;Gaillard;Dorothée;2002;12.003;18.133
100;louisbazin;7r$2RuaY%6W);Pons;Cécile;2002;5.514;12.317
100;pasquierlouise;38fLNHqs!beD;Lefort;Marcelle;2002;19.489;16.343
100;germainrichard;0SjMDN!y!gMk;Paris;Michelle;2002;4.604;16.869
100;agathe22;%8E3DQ_u#WwZ;Regnier;Paul;2002;11.799;12.411
100;menardcaroline;j+jTecUrX^0K;Delaunay;Alexandre;2002;15.391;6.465
100;virginieauger;84_Nxo)d%^N5;Gerard;Claire;2002;10.448;15.306
100;mauryisaac;FwLAM#O_&1SK;Leconte;Julie;2002;5.057;10.879
100;kchauvin;ciMaQcwf@_6r;Levy;Christelle;2002;15.912;17.507
100;thomasrene;o96SnWR+*jD8;Barbe;Jules;2002;18.214;14.232
